,Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count,Room_Occupancy_Count_Pred,FULL_DATETIME
161,2017/12/22,12:14:26,25.63,28.0,25.13,26.0,156,241,77,59,1.05,1.01,0.31,0.21,625,1.73846153846,0,1,2,2,2017-12-22 12:14:26
162,2017/12/22,12:14:57,25.69,28.19,25.13,26.0,156,240,76,59,0.49,0.79,0.24,0.19,625,1.83076923077,0,0,2,2,2017-12-22 12:14:57
163,2017/12/22,12:15:28,25.69,28.13,25.13,25.94,156,244,77,59,0.73,0.79,0.28,0.19,630,1.9,0,1,2,2,2017-12-22 12:15:28
164,2017/12/22,12:15:58,25.69,28.06,25.13,26.0,156,243,77,59,0.81,0.42,0.28,0.21,630,2.04230769231,1,0,2,2,2017-12-22 12:15:58
165,2017/12/22,12:16:29,25.69,27.88,25.13,26.0,156,240,79,60,0.88,0.66,0.29,0.21,625,2.01923076923,1,1,2,2,2017-12-22 12:16:29
166,2017/12/22,12:17:00,25.69,27.81,25.13,26.0,156,241,79,60,0.71,0.4,0.22,0.16,635,2.06538461538,1,1,2,2,2017-12-22 12:17:00
167,2017/12/22,12:17:30,25.69,27.75,25.13,26.0,155,239,79,59,0.72,0.66,0.24,0.21,635,2.03076923077,1,1,2,2,2017-12-22 12:17:30
168,2017/12/22,12:18:01,25.69,27.94,25.13,26.06,155,242,77,60,0.52,0.7,0.69,0.2,635,1.96153846154,1,1,2,2,2017-12-22 12:18:01
169,2017/12/22,12:18:32,25.63,28.0,25.13,26.06,156,243,78,60,0.71,0.69,0.25,0.17,630,1.81153846154,1,1,2,2,2017-12-22 12:18:32
170,2017/12/22,12:19:02,25.69,28.19,25.13,26.06,156,243,79,61,0.75,0.55,0.61,0.17,635,1.67692307692,1,0,2,2,2017-12-22 12:19:02
171,2017/12/22,12:19:33,25.69,28.13,25.13,26.06,157,244,80,61,0.21,0.27,0.13,0.14,635,1.55769230769,1,0,2,2,2017-12-22 12:19:33
172,2017/12/22,12:20:03,25.69,28.13,25.13,26.06,156,244,80,62,0.62,0.12,0.24,0.07,635,1.40769230769,1,0,2,2,2017-12-22 12:20:03
173,2017/12/22,12:20:34,25.69,28.19,25.13,26.06,155,243,80,59,0.83,0.17,0.06,0.12,635,1.22692307692,1,0,2,2,2017-12-22 12:20:34
174,2017/12/22,12:21:05,25.69,28.19,25.13,26.06,155,242,78,59,0.19,0.4,0.21,0.12,640,1.11153846154,1,0,2,2,2017-12-22 12:21:05
175,2017/12/22,12:21:35,25.69,28.13,25.13,26.06,155,242,77,60,0.18,0.06,0.07,0.07,645,1.11153846154,0,0,2,2,2017-12-22 12:21:35
176,2017/12/22,12:22:06,25.69,28.0,25.19,26.06,156,244,80,61,0.5,0.26,0.24,0.15,650,1.08076923077,1,0,2,2,2017-12-22 12:22:06
177,2017/12/22,12:22:37,25.69,28.13,25.13,26.0,156,244,81,63,1.53,0.37,0.18,0.08,645,1.01923076923,1,0,2,2,2017-12-22 12:22:37
178,2017/12/22,12:23:38,25.69,28.13,25.13,26.0,157,244,82,63,0.8,0.37,0.14,0.18,650,1.02692307692,0,0,2,2,2017-12-22 12:23:38
179,2017/12/22,12:24:09,25.69,28.31,25.13,26.0,156,243,81,63,0.62,0.7,0.24,0.16,640,0.915384615385,0,0,2,2,2017-12-22 12:24:09
180,2017/12/22,12:24:39,25.69,28.31,25.19,26.0,157,244,81,62,0.33,0.41,0.2,0.1,640,0.834615384615,1,0,2,2,2017-12-22 12:24:39
181,2017/12/22,12:25:10,25.69,28.38,25.13,26.06,157,244,80,62,2.36,0.63,0.46,0.37,645,0.834615384615,1,0,2,2,2017-12-22 12:25:10
182,2017/12/22,12:25:40,25.69,28.5,25.19,26.06,156,244,80,61,0.25,0.23,0.24,0.06,645,0.869230769231,0,0,2,2,2017-12-22 12:25:40
183,2017/12/22,12:26:11,25.69,28.5,25.19,26.0,156,244,80,61,0.64,0.17,0.12,0.08,640,0.846153846154,0,0,2,2,2017-12-22 12:26:11
184,2017/12/22,12:26:42,25.69,28.5,25.19,26.06,156,243,80,60,0.08,0.05,0.06,0.06,645,0.861538461538,0,0,2,2,2017-12-22 12:26:42
185,2017/12/22,12:27:12,25.69,28.44,25.19,26.0,155,242,79,60,0.08,0.07,0.05,0.06,640,0.819230769231,0,0,2,2,2017-12-22 12:27:12
186,2017/12/22,12:27:43,25.75,28.38,25.19,26.06,155,242,78,60,0.13,0.1,0.06,0.07,645,0.765384615385,0,0,2,2,2017-12-22 12:27:43
187,2017/12/22,12:28:14,25.69,28.25,25.19,26.0,156,242,79,62,0.09,0.11,0.09,0.06,645,0.696153846154,0,0,2,2,2017-12-22 12:28:14
188,2017/12/22,12:28:44,25.69,28.44,25.19,26.0,156,244,81,62,0.5,0.13,0.11,0.07,640,0.615384615385,1,0,2,2,2017-12-22 12:28:44
189,2017/12/22,12:29:15,25.69,28.38,25.19,26.06,156,243,80,61,0.8,0.21,0.16,0.14,640,0.526923076923,1,0,2,2,2017-12-22 12:29:15
190,2017/12/22,12:29:46,25.69,28.38,25.19,26.0,155,242,190,60,0.57,0.15,0.77,0.19,645,0.426923076923,1,0,2,2,2017-12-22 12:29:46
191,2017/12/22,12:30:16,25.69,28.44,25.19,26.0,156,244,190,64,1.12,0.49,0.77,0.25,645,0.411538461538,1,1,3,2,2017-12-22 12:30:16
192,2017/12/22,12:30:47,25.75,28.56,25.19,26.06,158,245,205,65,0.91,0.29,2.83,0.29,650,0.434615384615,1,1,3,3,2017-12-22 12:30:47
193,2017/12/22,12:31:17,25.75,28.56,25.25,26.06,159,246,214,66,0.55,0.23,1.01,0.48,645,0.4,1,1,3,3,2017-12-22 12:31:17
194,2017/12/22,12:31:48,25.75,28.63,25.25,26.06,159,246,220,63,0.58,0.5,3.64,0.62,655,0.4,1,1,3,3,2017-12-22 12:31:48
195,2017/12/22,12:32:19,25.75,28.56,25.31,26.06,159,244,224,65,0.83,0.36,2.15,0.85,655,0.430769230769,1,1,3,3,2017-12-22 12:32:19
196,2017/12/22,12:32:49,25.75,28.44,25.31,26.06,159,247,224,64,2.62,0.82,2.15,0.43,660,0.492307692308,1,1,3,3,2017-12-22 12:32:49
197,2017/12/22,12:33:20,25.75,28.31,25.31,26.0,158,244,222,65,0.7,0.35,0.5,0.47,660,0.534615384615,1,1,3,3,2017-12-22 12:33:20
198,2017/12/22,12:33:51,25.75,28.5,25.31,26.06,158,244,217,65,0.72,0.49,0.93,0.45,655,0.511538461538,1,1,3,3,2017-12-22 12:33:51
199,2017/12/22,12:34:21,25.81,28.69,25.31,26.13,159,245,217,65,2.88,0.57,0.93,0.2,660,0.569230769231,1,1,2,3,2017-12-22 12:34:21
200,2017/12/22,12:34:52,25.75,28.69,25.31,26.06,159,245,216,65,0.62,0.74,0.19,0.13,665,0.707692307692,1,0,2,3,2017-12-22 12:34:52
201,2017/12/22,12:35:22,25.75,28.63,25.31,26.06,160,244,216,65,0.36,0.4,0.19,0.22,665,0.880769230769,1,1,2,3,2017-12-22 12:35:22
202,2017/12/22,12:35:53,25.81,28.81,25.31,26.06,160,244,223,67,0.79,0.46,3.63,0.43,670,1.03846153846,1,1,3,3,2017-12-22 12:35:53
203,2017/12/22,12:36:24,25.81,28.75,25.31,26.06,160,244,225,68,0.51,0.92,1.32,0.26,680,1.31923076923,1,1,3,3,2017-12-22 12:36:24
204,2017/12/22,12:36:54,25.81,28.88,25.31,26.06,160,244,224,67,0.95,0.84,1.61,0.36,675,1.43076923077,1,1,3,3,2017-12-22 12:36:54
205,2017/12/22,12:37:25,25.81,28.81,25.38,26.06,160,244,224,67,1.01,0.79,0.96,0.65,675,1.51538461538,1,1,3,3,2017-12-22 12:37:25
206,2017/12/22,12:37:56,25.81,28.81,25.38,26.13,160,243,215,66,2.04,0.62,3.64,3.4,675,1.62307692308,1,1,3,3,2017-12-22 12:37:56
207,2017/12/22,12:38:26,25.81,28.94,25.38,26.13,160,243,223,65,0.95,3.44,3.65,1.03,675,1.70769230769,1,1,3,3,2017-12-22 12:38:26
208,2017/12/22,12:38:57,25.81,28.94,25.31,26.13,160,243,222,66,0.96,0.91,0.25,0.28,685,1.81153846154,1,1,3,3,2017-12-22 12:38:57
209,2017/12/22,12:39:28,25.81,28.94,25.38,26.13,159,243,222,66,0.58,0.56,3.65,0.27,690,1.97692307692,1,1,3,3,2017-12-22 12:39:28
210,2017/12/22,12:39:58,25.81,29.0,25.38,26.06,159,243,224,67,3.47,3.34,1.72,3.4,690,2.05769230769,1,1,3,3,2017-12-22 12:39:58
211,2017/12/22,12:40:29,25.81,28.94,25.38,26.06,160,244,223,67,0.45,0.65,1.86,0.5,695,2.19615384615,1,1,3,3,2017-12-22 12:40:29
212,2017/12/22,12:40:59,25.81,28.94,25.38,26.06,160,244,223,67,0.83,0.54,1.41,0.47,695,2.29615384615,1,1,3,3,2017-12-22 12:40:59
213,2017/12/22,12:41:30,25.81,29.0,25.38,26.06,160,243,221,66,0.57,0.63,0.58,0.23,700,2.35384615385,1,0,3,3,2017-12-22 12:41:30
214,2017/12/22,12:42:01,25.81,28.94,25.38,26.06,159,246,221,66,1.62,0.53,0.88,0.33,695,2.31923076923,1,1,3,3,2017-12-22 12:42:01
215,2017/12/22,12:42:31,25.81,28.81,25.38,26.06,160,247,221,66,0.71,0.37,0.88,0.21,695,2.29230769231,1,1,3,3,2017-12-22 12:42:31
216,2017/12/22,13:08:03,25.94,28.19,25.5,26.19,163,249,229,70,0.68,0.52,2.41,0.31,810,3.28846153846,1,1,3,3,2017-12-22 13:08:03
217,2017/12/22,13:08:34,25.94,28.13,25.5,26.19,164,249,229,70,0.89,0.83,2.56,0.47,810,4.20769230769,1,1,3,3,2017-12-22 13:08:34
218,2017/12/22,13:09:04,25.94,28.13,25.5,26.19,163,249,228,70,0.63,0.29,1.01,0.18,810,4.95384615385,1,1,3,3,2017-12-22 13:09:04
219,2017/12/22,13:09:35,25.94,28.06,25.5,26.13,163,249,229,70,0.53,0.31,0.25,3.4,815,5.71923076923,1,1,3,3,2017-12-22 13:09:35
220,2017/12/22,13:10:06,25.94,28.13,25.5,26.19,163,248,229,70,2.25,3.4,3.66,0.31,815,6.36153846154,1,1,3,3,2017-12-22 13:10:06
221,2017/12/22,13:10:36,25.94,28.25,25.5,26.19,163,247,228,70,0.41,0.26,0.8,0.28,815,6.93076923077,1,1,3,3,2017-12-22 13:10:36
222,2017/12/22,13:11:07,25.94,28.25,25.5,26.13,162,247,228,70,0.35,0.3,0.89,1.35,815,7.38076923077,1,1,3,3,2017-12-22 13:11:07
223,2017/12/22,13:11:38,25.94,28.38,25.56,26.19,162,248,228,70,1.56,1.35,3.66,0.31,820,7.70769230769,0,1,3,3,2017-12-22 13:11:38
224,2017/12/22,13:12:08,25.94,28.19,25.5,26.13,162,247,228,70,0.79,0.81,1.36,1.84,835,8.09615384615,1,0,3,3,2017-12-22 13:12:08
225,2017/12/22,13:12:39,25.94,28.19,25.56,26.13,162,247,227,70,3.3,2.98,3.66,2.43,840,8.44615384615,1,1,3,3,2017-12-22 13:12:39
226,2017/12/22,13:13:09,25.94,28.25,25.56,26.13,162,249,227,70,1.31,2.02,3.66,0.6,840,8.66153846154,1,1,3,3,2017-12-22 13:13:09
227,2017/12/22,13:13:40,25.94,28.38,25.56,26.19,161,249,228,70,0.52,0.42,1.03,0.33,845,8.83846153846,1,1,3,3,2017-12-22 13:13:40
228,2017/12/22,13:14:11,25.94,28.25,25.56,26.13,162,249,228,70,0.41,0.22,0.71,0.26,845,8.98076923077,1,1,3,3,2017-12-22 13:14:11
229,2017/12/22,13:14:41,25.94,28.19,25.56,26.13,163,249,228,69,1.04,0.35,0.8,0.1,845,8.94615384615,1,1,3,3,2017-12-22 13:14:41
230,2017/12/22,13:15:12,25.94,28.13,25.56,26.19,162,246,227,70,0.33,2.11,1.05,0.43,845,8.78076923077,1,0,3,3,2017-12-22 13:15:12
231,2017/12/22,13:15:43,25.94,28.25,25.63,26.19,162,249,226,69,0.45,2.22,1.13,0.32,840,8.43846153846,1,1,3,3,2017-12-22 13:15:43
232,2017/12/22,13:16:13,25.94,28.0,25.63,26.19,163,250,226,70,0.39,0.54,1.31,0.3,840,7.96923076923,1,1,3,3,2017-12-22 13:16:13
233,2017/12/22,13:16:44,25.94,28.0,25.63,26.19,163,252,227,70,0.08,0.28,0.14,0.07,845,7.51923076923,0,0,3,3,2017-12-22 13:16:44
234,2017/12/22,13:17:15,26.0,27.94,25.63,26.19,164,251,228,70,0.2,0.29,0.23,0.12,850,7.04230769231,1,1,3,3,2017-12-22 13:17:15
235,2017/12/22,13:17:45,25.94,28.0,25.69,26.25,163,252,221,70,1.74,0.65,2.0,0.43,855,6.48846153846,1,1,3,3,2017-12-22 13:17:45
236,2017/12/22,13:18:16,26.0,28.0,25.69,26.19,164,252,225,70,0.61,0.45,3.65,0.87,850,5.81153846154,1,1,3,3,2017-12-22 13:18:16
237,2017/12/22,13:19:17,25.94,27.94,25.69,26.19,163,247,269,69,0.99,0.9,3.01,0.81,850,5.01538461538,1,1,3,3,2017-12-22 13:19:17
238,2017/12/22,13:19:48,26.0,27.81,25.69,26.19,163,249,267,69,0.69,1.08,2.23,0.55,845,4.10384615385,0,1,3,3,2017-12-22 13:19:48
239,2017/12/22,13:20:18,25.94,27.81,25.69,26.19,163,248,267,68,0.55,0.82,2.23,0.28,845,3.03076923077,1,1,3,3,2017-12-22 13:20:18
240,2017/12/22,13:20:49,25.94,27.75,25.69,26.19,163,251,266,70,0.5,0.69,2.49,0.38,850,1.88846153846,1,1,3,3,2017-12-22 13:20:49
241,2017/12/22,13:21:20,25.94,27.81,25.69,26.19,164,251,267,69,0.78,0.62,3.19,0.92,855,1.82307692308,1,1,3,3,2017-12-22 13:21:20
242,2017/12/22,13:21:50,26.0,27.75,25.69,26.19,163,252,267,70,1.24,0.84,3.65,0.28,855,1.72307692308,1,1,3,3,2017-12-22 13:21:50
243,2017/12/22,13:22:21,25.94,27.75,25.69,26.25,164,252,270,70,0.35,2.33,0.88,0.29,860,1.63461538462,1,1,3,3,2017-12-22 13:22:21
244,2017/12/22,13:22:52,26.0,27.88,25.75,26.25,164,253,261,70,3.46,0.21,0.83,0.25,855,1.51153846154,0,1,3,3,2017-12-22 13:22:52
245,2017/12/22,13:23:22,26.0,27.81,25.75,26.25,164,253,272,71,0.3,0.23,0.83,0.18,860,1.40384615385,1,1,3,3,2017-12-22 13:23:22
246,2017/12/22,13:23:53,26.0,27.81,25.75,26.19,165,254,274,72,0.76,0.14,0.39,0.14,860,1.26153846154,1,1,3,3,2017-12-22 13:23:53
247,2017/12/22,13:24:23,26.0,27.88,25.75,26.19,164,253,272,71,1.24,0.17,0.61,0.23,860,1.08461538462,1,1,3,3,2017-12-22 13:24:23
248,2017/12/22,13:24:54,26.0,27.88,25.75,26.25,165,254,272,70,2.42,0.34,0.7,0.17,860,0.923076923077,1,1,3,3,2017-12-22 13:24:54
249,2017/12/22,13:25:25,26.0,27.88,25.81,26.19,164,253,270,70,0.15,0.14,0.07,0.07,860,0.880769230769,0,1,3,3,2017-12-22 13:25:25
250,2017/12/22,13:25:55,26.0,27.94,25.81,26.19,164,252,268,70,0.18,0.45,0.06,0.06,865,0.915384615385,0,0,3,3,2017-12-22 13:25:55
251,2017/12/22,13:26:26,26.0,27.81,25.81,26.19,163,252,268,70,0.17,0.06,0.06,0.06,865,0.930769230769,1,0,3,3,2017-12-22 13:26:26
252,2017/12/22,13:26:57,26.0,27.81,25.81,26.19,164,252,268,70,0.07,0.1,0.19,0.06,865,0.976923076923,1,0,3,3,2017-12-22 13:26:57
253,2017/12/22,13:27:27,26.0,27.75,25.81,26.19,163,252,266,69,0.06,0.06,0.14,0.09,875,1.1,0,0,3,3,2017-12-22 13:27:27
254,2017/12/22,13:27:58,26.0,27.69,25.81,26.19,163,252,267,70,0.08,0.13,0.13,0.07,880,1.24615384615,0,0,3,3,2017-12-22 13:27:58
255,2017/12/22,13:28:28,26.0,27.75,25.81,26.25,164,251,267,70,0.07,0.05,0.07,0.09,875,1.31923076923,0,1,3,3,2017-12-22 13:28:28
256,2017/12/22,13:28:59,26.0,27.75,25.81,26.25,162,247,254,69,0.56,2.61,2.24,0.75,880,1.36538461538,1,1,3,3,2017-12-22 13:28:59
257,2017/12/22,13:29:30,26.0,27.63,25.88,26.25,163,253,268,70,0.96,0.75,2.69,0.43,885,1.42692307692,1,1,2,3,2017-12-22 13:29:30
258,2017/12/22,13:30:00,26.0,27.63,25.88,26.19,164,253,269,70,1.52,0.47,1.41,0.29,885,1.50384615385,1,1,2,3,2017-12-22 13:30:00
259,2017/12/22,13:30:31,26.0,27.63,25.88,26.25,165,254,270,71,0.48,0.4,1.2,0.33,875,1.50769230769,1,1,2,3,2017-12-22 13:30:31
260,2017/12/22,13:31:02,26.06,27.56,25.88,26.19,165,254,272,73,0.71,0.37,1.21,0.44,870,1.49615384615,0,1,2,3,2017-12-22 13:31:02
261,2017/12/22,13:32:03,26.06,27.56,25.88,26.19,165,254,274,73,0.51,0.5,1.32,0.42,875,1.46923076923,1,1,2,3,2017-12-22 13:32:03
262,2017/12/22,13:32:34,26.0,27.5,25.88,26.31,165,254,280,72,0.92,0.43,0.42,0.29,870,1.37692307692,1,1,2,3,2017-12-22 13:32:34
263,2017/12/22,13:33:04,26.0,27.5,25.88,26.31,165,254,275,70,0.29,0.44,0.92,0.74,870,1.21923076923,0,1,2,3,2017-12-22 13:33:04
264,2017/12/22,13:33:35,26.0,27.38,25.94,26.25,165,254,275,70,1.22,3.44,3.11,0.14,870,1.04230769231,1,1,2,3,2017-12-22 13:33:35
265,2017/12/22,13:34:05,26.06,27.44,25.88,26.31,165,254,276,71,0.78,0.11,1.93,0.54,865,0.85,1,0,2,3,2017-12-22 13:34:05
266,2017/12/22,13:34:36,26.06,27.5,25.88,26.25,165,254,276,71,0.81,0.59,3.65,0.58,870,0.742307692308,1,1,2,3,2017-12-22 13:34:36
267,2017/12/22,13:35:07,26.06,27.44,25.88,26.31,165,254,275,72,0.63,0.51,1.59,0.48,870,0.623076923077,0,1,2,3,2017-12-22 13:35:07
268,2017/12/22,13:35:37,26.0,27.38,25.88,26.31,165,254,278,73,0.71,0.39,1.05,0.26,865,0.496153846154,0,1,2,3,2017-12-22 13:35:37
269,2017/12/22,13:36:08,26.06,27.38,25.94,26.25,165,255,278,72,0.61,0.3,3.0,0.45,860,0.269230769231,1,1,2,3,2017-12-22 13:36:08
270,2017/12/22,13:36:39,26.06,27.38,25.94,26.31,165,254,278,72,0.66,0.68,2.9,0.5,840,-0.0961538461538,1,1,2,3,2017-12-22 13:36:39
271,2017/12/22,13:37:09,26.06,27.31,25.94,26.25,165,254,250,71,0.55,0.4,0.27,0.22,845,-0.4,1,1,2,3,2017-12-22 13:37:09
272,2017/12/22,13:37:40,26.06,27.31,25.94,26.31,165,254,275,71,0.45,0.38,3.65,0.52,850,-0.646153846154,0,1,2,3,2017-12-22 13:37:40
273,2017/12/22,13:38:11,26.06,27.25,25.94,26.25,165,254,276,73,0.56,0.63,2.27,0.58,860,-0.792307692308,0,1,2,3,2017-12-22 13:38:11
274,2017/12/22,13:38:41,26.06,27.31,25.88,26.31,164,247,279,72,0.79,0.79,2.37,0.79,865,-0.892307692308,1,1,3,3,2017-12-22 13:38:41
275,2017/12/22,13:39:12,26.06,27.19,25.94,26.31,165,256,278,72,1.48,0.88,2.68,0.83,870,-0.9,1,1,3,3,2017-12-22 13:39:12
276,2017/12/22,13:39:42,26.06,27.19,25.88,26.31,165,254,278,72,1.09,1.45,2.84,0.47,870,-0.911538461538,1,1,3,3,2017-12-22 13:39:42
277,2017/12/22,13:40:13,26.06,27.25,25.94,26.25,165,254,276,72,0.39,1.43,1.63,0.55,885,-0.788461538462,1,1,3,3,2017-12-22 13:40:13
278,2017/12/22,13:40:44,26.06,27.25,25.94,26.25,165,257,279,72,3.63,1.66,3.65,0.54,890,-0.534615384615,1,1,2,3,2017-12-22 13:40:44
279,2017/12/22,13:41:14,26.06,27.31,25.94,26.31,164,258,279,72,0.99,0.22,0.3,0.18,895,-0.196153846154,1,1,2,3,2017-12-22 13:41:14
280,2017/12/22,13:41:45,26.06,27.38,25.94,26.31,165,256,279,72,1.08,0.43,0.7,0.1,895,0.0807692307692,1,1,3,3,2017-12-22 13:41:45
281,2017/12/22,13:42:16,26.06,27.38,25.94,26.31,165,255,279,72,0.12,0.39,0.47,0.11,890,0.346153846154,0,1,3,3,2017-12-22 13:42:16
282,2017/12/22,13:42:46,26.06,27.38,25.94,26.31,165,256,277,71,0.17,1.6,0.52,0.57,890,0.653846153846,1,1,3,3,2017-12-22 13:42:46
283,2017/12/22,13:43:17,26.06,27.31,25.94,26.25,165,254,276,71,0.97,1.21,3.12,0.68,880,0.865384615385,1,1,3,3,2017-12-22 13:43:17
284,2017/12/22,13:43:48,26.06,27.31,25.94,26.25,165,254,277,70,0.1,0.75,1.12,0.1,880,0.980769230769,1,1,3,3,2017-12-22 13:43:48
285,2017/12/22,13:44:18,26.06,27.25,25.94,26.31,165,254,275,70,0.09,0.21,0.52,0.1,880,1.04230769231,0,1,3,3,2017-12-22 13:44:18
286,2017/12/22,13:44:49,26.06,27.25,25.94,26.31,164,254,276,71,0.19,0.16,0.77,0.06,875,1.1,0,1,3,3,2017-12-22 13:44:49
287,2017/12/22,13:45:19,26.06,27.13,25.94,26.25,165,255,277,72,0.09,0.07,0.51,0.08,875,1.10769230769,0,1,3,3,2017-12-22 13:45:19
288,2017/12/22,13:45:50,26.13,27.06,26.0,26.31,164,255,278,71,0.12,0.07,0.46,0.08,875,1.11153846154,0,0,3,3,2017-12-22 13:45:50
289,2017/12/22,13:46:21,26.06,27.06,25.94,26.31,165,255,272,72,0.09,0.12,0.7,0.1,880,1.15769230769,0,0,3,3,2017-12-22 13:46:21
290,2017/12/22,13:46:51,26.06,27.0,25.94,26.25,165,255,279,72,0.65,0.15,0.2,0.17,880,1.14615384615,1,1,3,3,2017-12-22 13:46:51
291,2017/12/22,13:47:22,26.06,27.06,26.0,26.31,165,255,277,71,0.1,0.1,0.87,0.09,890,1.26538461538,1,1,3,3,2017-12-22 13:47:22
292,2017/12/22,13:47:53,26.06,26.94,26.0,26.31,164,255,277,71,0.1,0.18,0.4,0.1,900,1.46153846154,1,1,3,3,2017-12-22 13:47:53
293,2017/12/22,13:48:23,26.13,27.13,25.94,26.31,164,254,276,70,0.16,0.12,0.58,0.11,905,1.63076923077,1,1,3,3,2017-12-22 13:48:23
294,2017/12/22,13:48:54,26.06,27.13,25.94,26.31,164,254,275,71,0.1,0.1,0.71,0.12,910,1.76538461538,0,1,3,3,2017-12-22 13:48:54
295,2017/12/22,13:49:25,26.06,27.06,26.0,26.38,164,254,276,70,0.3,0.26,0.64,0.08,910,1.66153846154,1,1,3,3,2017-12-22 13:49:25
296,2017/12/22,13:49:55,26.06,27.0,26.0,26.31,165,254,275,70,0.83,0.27,0.62,0.14,910,1.55384615385,1,1,3,3,2017-12-22 13:49:55
297,2017/12/22,13:50:26,26.06,27.0,26.0,26.31,164,254,274,70,1.2,0.28,0.22,0.11,910,1.44615384615,1,1,3,3,2017-12-22 13:50:26
298,2017/12/22,13:50:56,26.13,27.06,26.0,26.31,165,254,274,71,1.13,1.4,1.51,1.36,910,1.39230769231,1,1,3,3,2017-12-22 13:50:56
299,2017/12/22,13:51:27,26.06,27.13,26.0,26.31,165,256,279,71,0.55,0.14,0.85,0.25,910,1.35,1,1,3,3,2017-12-22 13:51:27
300,2017/12/22,13:51:58,26.06,27.06,26.0,26.25,165,255,275,70,0.42,0.33,1.04,0.09,910,1.32307692308,1,1,3,3,2017-12-22 13:51:58
301,2017/12/22,13:52:28,26.13,27.19,26.0,26.31,164,254,274,70,0.11,0.06,0.21,0.08,910,1.26538461538,0,0,3,3,2017-12-22 13:52:28
302,2017/12/22,13:52:59,26.06,27.19,26.0,26.31,165,254,274,71,0.41,0.11,1.16,0.14,915,1.37307692308,0,1,3,3,2017-12-22 13:52:59
303,2017/12/22,13:53:30,26.13,27.19,26.0,26.31,165,256,277,73,0.08,0.23,0.15,0.11,910,1.46153846154,0,1,3,3,2017-12-22 13:53:30
304,2017/12/22,13:54:00,26.13,27.13,26.06,26.31,165,257,280,73,0.09,0.32,0.13,0.07,915,1.63076923077,1,0,3,3,2017-12-22 13:54:00
305,2017/12/22,13:54:31,26.13,27.13,26.0,26.31,165,256,278,72,0.38,0.22,0.07,0.12,920,1.83076923077,1,1,3,3,2017-12-22 13:54:31
306,2017/12/22,13:55:02,26.06,27.25,26.0,26.31,163,255,254,72,0.91,0.23,1.37,0.34,925,2.00769230769,1,1,3,3,2017-12-22 13:55:02
307,2017/12/22,13:55:32,26.13,27.19,26.0,26.25,165,256,273,73,0.88,0.76,2.6,0.66,925,2.15769230769,1,1,3,3,2017-12-22 13:55:32
308,2017/12/22,13:56:03,26.13,27.19,26.06,26.25,165,255,277,72,0.75,0.5,1.69,0.1,930,2.22692307692,1,0,3,3,2017-12-22 13:56:03
309,2017/12/22,13:56:33,26.13,27.19,26.06,26.25,165,255,278,72,0.82,0.19,0.09,0.06,935,2.30384615385,1,0,3,3,2017-12-22 13:56:33
310,2017/12/22,13:57:04,26.13,27.19,26.0,26.31,165,255,278,73,0.48,0.1,0.08,0.07,935,2.33846153846,1,0,3,3,2017-12-22 13:57:04
311,2017/12/22,13:57:35,26.13,27.06,26.06,26.31,165,256,280,73,0.53,0.09,0.16,0.09,935,2.28076923077,0,0,3,3,2017-12-22 13:57:35
312,2017/12/22,13:58:05,26.13,27.19,26.06,26.25,165,256,279,72,0.43,0.09,0.53,0.09,935,2.17692307692,1,0,3,3,2017-12-22 13:58:05
313,2017/12/22,13:58:36,26.13,27.19,26.0,26.31,165,256,279,71,0.13,0.12,0.48,0.11,935,2.02692307692,1,0,3,3,2017-12-22 13:58:36
314,2017/12/22,13:59:07,26.13,27.19,26.0,26.31,165,256,276,72,0.38,0.1,0.11,0.07,935,1.88076923077,0,0,3,3,2017-12-22 13:59:07
315,2017/12/22,13:59:37,26.13,27.19,26.0,26.38,165,256,279,72,0.1,0.05,0.07,0.07,935,1.69230769231,0,0,3,3,2017-12-22 13:59:37
316,2017/12/22,14:00:08,26.13,27.06,26.0,26.31,165,256,279,73,0.11,0.07,0.13,0.12,930,1.51538461538,0,0,3,3,2017-12-22 14:00:08
317,2017/12/22,14:00:38,26.13,27.06,26.0,26.31,165,257,279,74,0.34,0.12,0.77,0.1,925,1.36153846154,1,0,3,3,2017-12-22 14:00:38
318,2017/12/22,14:01:09,26.13,27.06,26.0,26.5,165,257,280,73,0.14,0.15,0.19,0.1,925,1.23846153846,1,0,3,3,2017-12-22 14:01:09
319,2017/12/22,14:01:40,26.19,27.13,26.06,26.38,165,257,278,73,0.1,0.07,0.13,0.07,930,1.19615384615,1,0,3,3,2017-12-22 14:01:40
320,2017/12/22,14:02:10,26.13,27.13,26.0,26.38,165,256,269,73,0.3,0.07,0.11,0.19,940,1.23076923077,1,1,3,3,2017-12-22 14:02:10
321,2017/12/22,14:02:41,26.19,27.06,26.0,26.38,165,256,280,73,0.08,0.07,0.22,0.08,940,1.24230769231,1,1,3,3,2017-12-22 14:02:41
322,2017/12/22,14:03:12,26.13,27.13,26.06,26.38,165,255,275,72,0.09,0.1,0.15,0.09,945,1.27692307692,0,1,3,3,2017-12-22 14:03:12
323,2017/12/22,14:03:42,26.13,27.19,26.0,26.38,165,255,277,72,0.36,0.12,0.21,0.14,945,1.28461538462,0,0,3,3,2017-12-22 14:03:42
